id,title,main_picture,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,start_date,end_date,media_type,status,genres
58514,Kusuriya no Hitorigoto 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1025/147458.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1025/147458l.jpg'}","Using her wit and vast knowledge of medicines and poisons alike, Maomao played a pivotal role in solving a series of mysteries and conspiracies that plagued the imperial court. Having recently come to terms with the secrets of her parents, she returns to fulfill her normal duties on behalf of the emperor's highest-ranking consorts. Maomao also works alongside the eunuch Jinshi to better the consorts' many ladies-in-waiting, including helping them learn to read.

However, with the arrival of a merchant caravan comes a new wave of intrigue. A pattern of strange coincidences involving the visitors and their wares unsettles Maomao, driving her to investigate the puzzling circumstances behind the convoy. As dangers from both outside and within threaten the balance between the imperial concubines, Maomao continues to utilize her cunning and medical expertise to keep the women safe from harm.

[Written by MAL Rewrite]",8.85,28,881,301980,62482,2025-01-10,2025-06-27,tv,currently_airing,"['Drama', 'Historical', 'Medical', 'Mystery']"
32281,Kimi no Na wa.,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/87048.webp', 'large': 'https://cdn.myanimelist.net/images/anime/5/87048l.webp'}","Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture.

One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another.

Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance.

[Written by MAL Rewrite]",8.83,29,11,2899228,1999637,2016-08-26,2016-08-26,movie,finished_airing,"['Award Winning', 'Drama']"
40682,Kingdom 3rd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1443/111830.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1443/111830l.webp'}","Following the successful Sanyou campaign, the Qin army, including 1,000-Man Commander Xin, inches ever closer to fulfilling King Ying Zheng's dream of unifying China. With a major geographical foothold in the state of Wei now under its control, Qin sets its sights eastward toward the remaining warring states.

Meanwhile Li Mu—an unparalleled strategist and the newly appointed prime minister of the state of Zhao—has taken advantage of Zhao's temporary truce with Qin to negotiate with the other states without interruption. Seemingly without warning, Ying Zheng receives news that armies from the states of Chu, Zhao, Wei, Han, Yan, and Qi have crossed into Qin territory. Realizing too late the purpose behind Li Mu's truce with Qin, Zheng quickly gathers his advisors to devise a plan to address the six-state coalition army on their doorstep. For the first time in history, the state of Qin faces complete destruction and must use every resource and strategy at their disposal to prevent themselves from being wiped off the map.

[Written by MAL Rewrite]
",8.83,30,1977,120780,47994,2020-04-06,2021-10-17,tv,finished_airing,"['Action', 'Historical', 'Military', 'Seinen']"
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,"{'medium': 'https://cdn.myanimelist.net/images/anime/1379/145452.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1379/145452l.webp'}",A compilation movie for Shingeki no Kyojin: The Final Season - Kanketsu-hen.,8.82,31,3464,47827,15083,2024-11-08,2024-11-08,movie,finished_airing,"['Action', 'Drama', 'Gore', 'Military', 'Shounen', 'Survival', 'Suspense']"
49387,Vinland Saga Season 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1170/124312.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1170/124312l.webp'}","After his father's death and the destruction of his village at the hands of English raiders, Einar wishes for a peaceful life with his family on their newly rebuilt farms. However, fate has other plans: his village is invaded once again. Einar watches helplessly as the marauding Danes burn his lands and slaughter his family. The invaders capture Einar and take him back to Denmark as a slave. 

Einar clings to his mother's final words to survive. He is purchased by Ketil, a kind slave owner and landlord who promises that Einar can regain his freedom in return for working in the fields. Soon, Einar encounters his new partner in farm cultivation—Thorfinn, a dejected and melancholic slave. As Einar and Thorfinn work together toward their freedom, they are haunted by both sins of the past and the ploys of the present. Yet they carry on, grasping for a glimmer of hope, redemption, and peace in a world that is nothing but unjust and unforgiving.

[Written by MAL Rewrite]",8.81,32,292,748146,409774,2023-01-10,2023-06-20,tv,finished_airing,"['Action', 'Adventure', 'Drama', 'Gore', 'Historical', 'Seinen']"
36838,Gintama. Shirogane no Tamashii-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/89603.webp', 'large': 'https://cdn.myanimelist.net/images/anime/12/89603l.webp'}","After the fierce battle on Rakuyou, the untold past and true goal of the immortal Naraku leader, Utsuro, are finally revealed. By corrupting the Altana reserves of several planets, Utsuro has successfully triggered the intervention of the Tendoshuu’s greatest enemy: the Altana Liberation Army. With Earth as the main battleground in this interplanetary war, Utsuro's master plan to destroy the planet—and himself—is nearly complete. 

An attack on the O-Edo Central Terminal marks the beginning of the final battle to take back the land of the samurai. With the Yorozuya nowhere in sight, the bakufu all but collapsed, and the Shogun missing, the people are left completely helpless as the Liberation Army begins pillaging Edo in the name of freeing them from the Tendoshuu's rule. 

Caught in the crossfire between two equally imposing forces, can Gintoki, Kagura, Shinpachi, and the former students of Shouyou Yoshida put aside their differences and unite their allies to protect what they hold dear?

[Written by MAL Rewrite]",8.81,33,1160,228573,111229,2018-01-08,2018-03-26,tv,finished_airing,"['Action', 'Comedy', 'Gag Humor', 'Historical', 'Parody', 'Samurai', 'Sci-Fi', 'Shounen']"
263,Hajime no Ippo,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/86334.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/86334l.jpg'}","In his father's absence, teenager Ippo Makunouchi works hard to help his mother run her fishing boat rental business. Ippo's timid nature, his lack of sleep, and the sea smell make him an easy target for relentless bullies who leave him bruised and beaten on a daily basis. Mamoru Takamura, an up-and-coming boxer, rescues Ippo from a violent after-school incident and takes him back to the Kamogawa Boxing Gym for recovery. Takamura and his fellow boxers, Masaru Aoki and Tatsuya Kimura, are stunned by Ippo's powerful punches—a result of strong muscles developed through years serving his physically taxing family business. 

Following brief training under Takamura, Ippo impresses the other boxers in a practice match against prodigy Ichirou Miyata. He gains a rival in Miyata and a coach in Genji Kamogawa, the gym owner and a former boxer himself. As Ippo takes the first steps in his official boxing career, he faces off against a series of challenging opponents, each more powerful than the last. Victory, loss, and a cycle of dedicated training await Ippo on his journey to achieve greatness. With his tough body and unstoppable fighting spirit, the kind young man seeks to take on the world.

[Written by MAL Rewrite]
",8.78,34,356,651137,320784,2000-10-04,2002-03-27,tv,finished_airing,"['Combat Sports', 'Shounen', 'Sports']"
40028,Shingeki no Kyojin: The Final Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1000/110531.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1000/110531l.webp'}","Gabi Braun and Falco Grice have been training their entire lives to inherit one of the seven Titans under Marley's control and aid their nation in eradicating the Eldians on Paradis. However, just as all seems well for the two cadets, their peace is suddenly shaken by the arrival of Eren Yeager and the remaining members of the Survey Corps.

Having finally reached the Yeager family basement and learned about the dark history surrounding the Titans, the Survey Corps has at long last found the answer they so desperately fought to uncover. With the truth now in their hands, the group set out for the world beyond the walls.

In Shingeki no Kyojin: The Final Season, two utterly different worlds collide as each party pursues its own agenda in the long-awaited conclusion to Paradis' fight for freedom.

[Written by MAL Rewrite]",8.78,35,31,2157967,1431865,2020-12-07,2021-03-29,tv,finished_airing,"['Action', 'Drama', 'Gore', 'Military', 'Shounen', 'Survival', 'Suspense']"
31758,Kizumonogatari III: Reiketsu-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1084/112813.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1084/112813l.jpg'}","After helping revive the legendary vampire Kiss-shot Acerola-orion Heart-under-blade, Koyomi Araragi has become a vampire himself and her servant. Kiss-shot is certain she can turn him back into a human, but only once regaining her full power. 

Araragi has hunted down the three vampire hunters that defeated Kiss-shot and retrieved her limbs to return her to full strength. However, now that Araragi has almost accomplished what he’s been fighting for this whole time, he has to consider if this is what he really wants. Once he revives this powerful immortal vampire, there is no telling what she might do, and there would be no way of stopping her.

But there is more to the story that Araragi doesn’t understand. If a newborn vampire like him could defeat the hunters, how did they overpower Kiss-shot? Can he trust her to turn him back to a human? And how is that even possible in the first place?

Araragi is at his limit but he must come to a decision, and it may not be possible to resolve this situation without doing something he’ll regret…

[Written by MAL Rewrite]",8.78,36,497,492276,286256,2017-01-06,2017-01-06,movie,finished_airing,"['Action', 'Mystery', 'Supernatural', 'Vampire']"
37510,Mob Psycho 100 II,"{'medium': 'https://cdn.myanimelist.net/images/anime/1918/96303.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1918/96303l.webp'}","Shigeo ""Mob"" Kageyama is now maturing and understanding his role as a supernatural psychic that has the power to drastically affect the livelihood of others. He and his mentor Reigen Arataka continue to deal with supernatural requests from clients, whether it be exorcizing evil spirits or tackling urban legends that haunt the citizens.

While the workflow remains the same, Mob isn't just blindly following Reigen around anymore. With all his experiences as a ridiculously strong psychic, Mob's supernatural adventures now have more weight to them. Things take on a serious and darker tone as the dangers Mob and Reigen face are much more tangible and unsettling than ever before.

[Written by MAL Rewrite]",8.78,37,73,1641988,1034800,2019-01-07,2019-04-01,tv,finished_airing,"['Action', 'Comedy', 'Supernatural']"
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/81992.webp', 'large': 'https://cdn.myanimelist.net/images/anime/7/81992l.webp'}","After the victory against Aoba Jousai High, Karasuno High School, once called “a fallen powerhouse, a crow that can’t fly,” has finally reached the climax of the heated Spring tournament. Now, to advance to nationals, the Karasuno team has to defeat the powerhouse Shiratorizawa Academy. Karasuno’s greatest hurdle is their adversary’s ace, Wakatoshi Ushijima, the number one player in the Miyagi Prefecture, and one of the country’s top three aces.

Only the strongest team will make it to the national tournament. Since this match is the third-year players’ last chance to qualify for nationals, Karasuno has to use everything they learned during the training camp and prior matches to attain victory. Filled with restlessness and excitement, both teams are determined to come out on top in the third season of Haikyuu!!.

[Written by MAL Rewrite] ",8.77,38,116,1275449,841680,2016-10-08,2016-12-10,tv,finished_airing,"['School', 'Shounen', 'Sports', 'Team Sports']"
199,Sen to Chihiro no Kamikakushi,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/79597.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/79597l.webp'}","Stubborn, spoiled, and naïve, 10-year-old Chihiro Ogino is less than pleased when she and her parents discover an abandoned amusement park on the way to their new house. Cautiously venturing inside, she realizes that there is more to this place than meets the eye, as strange things begin to happen once dusk falls. Ghostly apparitions and food that turns her parents into pigs are just the start—Chihiro has unwittingly crossed over into the spirit world. Now trapped, she must summon the courage to live and work amongst spirits, with the help of the enigmatic Haku and the cast of unique characters she meets along the way.

Vivid and intriguing, Sen to Chihiro no Kamikakushi tells the story of Chihiro's journey through an unfamiliar world as she strives to save her parents and return home.

[Written by MAL Rewrite]",8.77,39,44,1951710,1362260,2001-07-20,2001-07-20,movie,finished_airing,"['Adventure', 'Award Winning', 'Fantasy', 'Mythology']"
37521,Vinland Saga,"{'medium': 'https://cdn.myanimelist.net/images/anime/1500/103005.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1500/103005l.webp'}","Young Thorfinn grew up listening to the stories of old sailors that had traveled the ocean and reached the place of legend, Vinland. It's said to be warm and fertile, a place where there would be no need for fighting—not at all like the frozen village in Iceland where he was born, and certainly not like his current life as a mercenary. War is his home now. Though his father once told him, ""You have no enemies, nobody does. There is nobody who it's okay to hurt,"" as he grew, Thorfinn knew that nothing was further from the truth.

The war between England and the Danes grows worse with each passing year. Death has become commonplace, and the viking mercenaries are loving every moment of it. Allying with either side will cause a massive swing in the balance of power, and the vikings are happy to make names for themselves and take any spoils they earn along the way. Among the chaos, Thorfinn must take his revenge and kill Askeladd, the man who murdered his father. The only paradise for the vikings, it seems, is the era of war and death that rages on.

[Written by MAL Rewrite]",8.77,40,70,1680948,973651,2019-07-08,2019-12-30,tv,finished_airing,"['Action', 'Adventure', 'Drama', 'Gore', 'Historical', 'Seinen']"
48583,Shingeki no Kyojin: The Final Season Part 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1948/120625.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1948/120625l.webp'}","Turning against his former allies and enemies alike, Eren Yeager sets a disastrous plan in motion. Under the guidance of the Beast Titan, Zeke, Eren takes extreme measures to end the ancient conflict between Marley and Eldia—but his true intentions remain a mystery. Delving deep into his family's past, Eren fights to control his own destiny.

Meanwhile, the long-feuding nations of Marley and Eldia utilize both soldiers and Titans in a brutal race to eliminate the other. Reiner Braun uses his own powers in a desperate bid to hold off Eren's own militaristic force, and his fellow Eldians—children Falco Grice and Gabi Braun—struggle to survive in the unfolding chaos.

Elsewhere, Eren's childhood friends Mikasa Ackerman and Armin Arlert remain imprisoned alongside Eren's former Survey Corps companions, all disturbed by Eren's monstrous transformation. Under the blind belief that Eren still secretly harbors good intentions, Mikasa and the others enter the fray in an attempt to save their friend's very soul.

[Written by MAL Rewrite]
",8.76,41,97,1441120,849699,2022-01-10,2022-04-04,tv,finished_airing,"['Action', 'Drama', 'Gore', 'Military', 'Shounen', 'Survival', 'Suspense']"
17074,Monogatari Series: Second Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1807/121534.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1807/121534l.webp'}","Apparitions, oddities, and gods continue to manifest around Koyomi Araragi and his close-knit group of friends: Tsubasa Hanekawa, the group's modest genius; Shinobu Oshino, the resident doughnut-loving vampire; athletic deviant Suruga Kanbaru; bite-happy spirit Mayoi Hachikuji; Koyomi's cute admirer Nadeko Sengoku; and Hitagi Senjougahara, Koyomi's eclectic girlfriend.

A new semester has begun and with graduation looming over Koyomi, he must quickly decide the paths he will walk, as well as the relationships he will form and friends that he will save. But as strange events begin to unfold, Koyomi is nowhere to be found, and a vicious tiger apparition has appeared in his absence. Hanekawa has become its target, and she quickly finds she must fend for herself.

[Written by MAL Rewrite]",8.76,42,318,699682,370941,2013-07-07,2013-12-29,tv,finished_airing,"['Comedy', 'Mystery', 'Romance', 'Supernatural', 'Vampire']"
51009,Jujutsu Kaisen 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1792/138022.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1792/138022l.webp'}","The year is 2006, and the halls of Tokyo Prefectural Jujutsu High School echo with the endless bickering and intense debate between two inseparable best friends. Exuding unshakeable confidence, Satoru Gojou and Suguru Getou believe there is no challenge too great for young and powerful Special Grade sorcerers such as themselves. They are tasked with safely delivering a sensible girl named Riko Amanai to the entity whose existence is the very essence of the jujutsu world. However, the mission plunges them into an exhausting swirl of moral conflict that threatens to destroy the already feeble amity between sorcerers and ordinary humans.

Twelve years later, students and sorcerers are the frontline defense against the rising number of high-level curses born from humans' negative emotions. As the entities grow in power, their self-awareness and ambition increase too. The curses unite for the common goal of eradicating humans and creating a world of only cursed energy users, led by a dangerous, ancient cursed spirit. To dispose of their greatest obstacle—the strongest sorcerer, Gojou—they orchestrate an attack at Shibuya Station on Halloween. Dividing into teams, the sorcerers enter the fight prepared to risk everything to protect the innocent and their own kind.

[Written by MAL Rewrite]",8.75,43,129,1194394,678879,2023-07-06,2023-12-28,tv,finished_airing,"['Action', 'Gore', 'School', 'Shounen', 'Supernatural']"
2921,Ashita no Joe 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/45028.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/45028l.webp'}","Yabuki Joe is left downhearted and hopeless after a certain tragic event. In attempt to put the past behind him, Joe leaves the gym behind and begins wandering. On his travels he comes across the likes of Wolf Kanagushi and Goromaki Gondo, men who unintentionally fan the dying embers inside him, leading him to putting his wanderings to an end. His return home puts Joe back on the path to boxing, but unknown to himself and his trainer, he now suffers deep-set issues holding him back from fighting. In attempt to quell those issues, Carlos Rivera, a world renowned boxer is invited from Venezuela to help Joe recover.",8.75,44,3027,61668,23819,1980-10-13,1981-08-31,tv,finished_airing,"['Combat Sports', 'Drama', 'Shounen', 'Sports']"
47917,Bocchi the Rock!,"{'medium': 'https://cdn.myanimelist.net/images/anime/1448/127956.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1448/127956l.jpg'}","Yearning to make friends and perform live with a band, lonely and socially anxious Hitori ""Bocchi"" Gotou devotes her time to playing the guitar. On a fateful day, Bocchi meets the outgoing drummer Nijika Ijichi, who invites her to join Kessoku Band when their guitarist, Ikuyo Kita, flees before their first show. Soon after, Bocchi meets her final bandmate—the cool bassist Ryou Yamada. 

Although their first performance together is subpar, the girls feel empowered by their shared love for music, and they are soon rejoined by Kita. Finding happiness in performing, Bocchi and her bandmates put their hearts into improving as musicians while making the most of their fleeting high school days.

[Written by MAL Rewrite]",8.75,45,319,697634,419726,2022-10-09,2022-12-25,tv,finished_airing,"['CGDCT', 'Comedy', 'Music']"
55690,Boku no Kokoro no Yabai Yatsu 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1643/138581.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1643/138581l.jpg'}","After an eventful winter break, Kyoutarou Ichikawa and Anna Yamada reunite with a stronger bond. They continue to grow in their own ways, with Yamada taking on more challenging photoshoots and Ichikawa maturing both physically and emotionally as he tackles his affections for Yamada. However, spending time together outside of school allows for their relationship to deepen, and it becomes increasingly difficult to deny their budding romantic feelings.

Grappling with these unexpected and new emotions, Ichikawa and Yamada realize that, with the passage of time, their relationship is bound to change—and they must ultimately decide whether they wish to remain close friends or finally become a couple.

[Written by MAL Rewrite]",8.75,46,1004,263989,147013,2024-01-07,2024-03-31,tv,finished_airing,"['Comedy', 'Romance', 'School', 'Shounen']"
1,Cowboy Bebop,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/19644.webp', 'large': 'https://cdn.myanimelist.net/images/anime/4/19644l.webp'}","Crime is timeless. By the year 2071, humanity has expanded across the galaxy, filling the surface of other planets with settlements like those on Earth. These new societies are plagued by murder, drug use, and theft, and intergalactic outlaws are hunted by a growing number of tough bounty hunters.

Spike Spiegel and Jet Black pursue criminals throughout space to make a humble living. Beneath his goofy and aloof demeanor, Spike is haunted by the weight of his violent past. Meanwhile, Jet manages his own troubled memories while taking care of Spike and the Bebop, their ship. The duo is joined by the beautiful con artist Faye Valentine, odd child Edward Wong Hau Pepelu Tivrusky IV, and Ein, a bioengineered Welsh corgi.

While developing bonds and working to catch a colorful cast of criminals, the Bebop crew's lives are disrupted by a menace from Spike's past. As a rival's maniacal plot continues to unravel, Spike must choose between life with his newfound family or revenge for his old wounds.

[Written by MAL Rewrite]",8.75,47,42,1971851,1017643,1998-04-03,1999-04-24,tv,finished_airing,"['Action', 'Adult Cast', 'Award Winning', 'Sci-Fi', 'Space']"
52198,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,"{'medium': 'https://cdn.myanimelist.net/images/anime/1670/130060.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1670/130060l.webp'}","After their first kiss, Kaguya Shinomiya and Miyuki Shirogane are left unsure where their relationship stands. The troubling uncertainty of whether they could be considered an official couple unleashes newfound problems as both Kaguya and Shirogane struggle to sort out their feelings.

While the lovestruck student council officers fret, the Christmas season rolls around, and romance is in the air. In the face of widespread tenderness, Kaguya and Shirogane must endure their affectionate battle of wits once more. Should they reconcile their feelings for one another, they may find themselves within reach of what they have both been longing for so long: true love.

[Written by MAL Rewrite]",8.74,48,793,329638,183419,2022-12-17,2022-12-17,movie,finished_airing,"['Comedy', 'Drama', 'Romance', 'School', 'Seinen']"
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,"{'medium': 'https://cdn.myanimelist.net/images/anime/1448/147351.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1448/147351l.jpg'}","Sung Jin-Woo, dubbed the weakest hunter of all mankind, grows stronger by the day with the supernatural powers he has gained. However, keeping his skills hidden becomes more difficult as dungeon-related incidents pile up around him.

When Jin-Woo and a few other low-ranked hunters are the only survivors of a dungeon that turns out to be a bigger challenge than initially expected, he draws attention once again, and hunter guilds take an increased interest in him. Meanwhile, a strange hunter who has been lost for ten years returns with a dire warning about an upcoming catastrophic event. As the calamity looms closer, Jin-Woo must continue leveling up to make sure nothing stops him from reaching his ultimate goal—saving the life of his mother.

[Written by MAL Rewrite]",8.74,49,406,586985,344393,2025-01-05,2025-03-30,tv,finished_airing,"['Action', 'Adult Cast', 'Adventure', 'Fantasy', 'Urban Fantasy']"
50160,Kingdom 4th Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1566/122794.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1566/122794l.jpg'}","Following the conclusion of the large-scale coalition campaign, the entirety of China is in a state of economic recovery. The victor of the battle, the state of Qin, is no different. There, the political parties led by Ying Zheng and Buwei Lü continue their inner conflict. Having played the role of king in the coalition battle, Zheng has the trust of the people—but Lü is far from out of the fight. In 18 months, he plans to interrupt Zheng's coming-of-age ceremony.

Meanwhile, a Zhao army numbering 20,000 troops has set out toward Qin. In the royal court, due to the lack of generals capable of responding to the incoming threat, Lü slyly suggests that Zheng take command. However, Cheng Jiao, Zheng's half-brother, volunteers instead. As they grew to trust each other during the coalition battle, Zheng now accepts Jiao as his replacement.

However, the Zhao forces retreat a mere half-day after clashing with Jiao's army. With trouble quickly brewing in the shadows, the internal struggle of Qin is only complicated further. There are only two men Zheng feels he can rely on: Bi, a general who commands 30,000 men; and Xin, the leader of the Fei Xin force.

[Written by MAL Rewrite]
",8.73,50,2619,79079,34149,2022-04-10,2022-10-02,tv,finished_airing,"['Action', 'Historical', 'Military', 'Seinen']"
21,One Piece,"{'medium': 'https://cdn.myanimelist.net/images/anime/1244/138851.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1244/138851l.jpg'}","Barely surviving in a barrel after passing through a terrible whirlpool at sea, carefree Monkey D. Luffy ends up aboard a ship under attack by fearsome pirates. Despite being a naive-looking teenager, he is not to be underestimated. Unmatched in battle, Luffy is a pirate himself who resolutely pursues the coveted One Piece treasure and the King of the Pirates title that comes with it.

The late King of the Pirates, Gol D. Roger, stirred up the world before his death by disclosing the whereabouts of his hoard of riches and daring everyone to obtain it. Ever since then, countless powerful pirates have sailed dangerous seas for the prized One Piece only to never return. Although Luffy lacks a crew and a proper ship, he is endowed with a superhuman ability and an unbreakable spirit that make him not only a formidable adversary but also an inspiration to many.

As he faces numerous challenges with a big smile on his face, Luffy gathers one-of-a-kind companions to join him in his ambitious endeavor, together embracing perils and wonders on their once-in-a-lifetime adventure.

[Written by MAL Rewrite]",8.73,51,17,2533510,1439852,1999-10-20,,tv,currently_airing,"['Action', 'Adventure', 'Fantasy', 'Shounen']"
45649,The First Slam Dunk,"{'medium': 'https://cdn.myanimelist.net/images/anime/1745/129284.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1745/129284l.jpg'}","Shohoku's ""speedster"" and point guard, Ryouta Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. Born and raised in Okinawa, Ryouta had a brother who was three years older. Following in the footsteps of his older brother, who was a famous local player from a young age, Ryouta also became addicted to basketball.

In his second year of high school, Ryouta plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.

(Source: GKIDS, edited)",8.73,52,2926,65617,29509,2022-12-03,2022-12-03,movie,finished_airing,"['Award Winning', 'School', 'Shounen', 'Sports', 'Team Sports']"
44074,Shiguang Dailiren,"{'medium': 'https://cdn.myanimelist.net/images/anime/1135/114867.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1135/114867l.jpg'}","It is said that a picture is worth a thousand words. In this case, it holds an infinite amount of secrets. These are secrets that only Cheng Xiaoshi and Lu Guang are able to find. In a small shop called ""Time Photo Studio,"" the two friends provide a special service: using their extraordinary powers that let them enter photographs, they jump into pictures brought to them by clients in order to grant their wishes. Through the eyes of the photographer, they live through the events surrounding the picture and try to decipher how to solve their client's request.

But every time they jump into a picture, they take a great risk. One wrong move and they could alter the future of the person who took the picture... and possibly countless other events too. So when the events they are forced to live through in these pictures start to become personal, it will take the utmost strength to push their feelings aside and focus on accomplishing the task they were paid to do.

[Written by MAL Rewrite]",8.72,53,570,436128,168943,2021-04-30,2021-07-09,ona,finished_airing,"['Adult Cast', 'Drama', 'Mystery', 'Super Power', 'Suspense', 'Time Travel']"
47778,Kimetsu no Yaiba: Yuukaku-hen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1908/120036.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1908/120036l.webp'}","The devastation of the Mugen Train incident still weighs heavily on the members of the Demon Slayer Corps. Despite being given time to recover, life must go on, as the wicked never sleep: a vicious demon is terrorizing the alluring women of the Yoshiwara Entertainment District. The Sound Hashira, Tengen Uzui, and his three wives are on the case. However, when he soon loses contact with his spouses, Tengen fears the worst and enlists the help of Tanjirou Kamado, Zenitsu Agatsuma, and Inosuke Hashibira to infiltrate the district's most prominent houses and locate the depraved Upper Rank Demon.

[Written by MAL Rewrite]",8.72,54,76,1602183,1021281,2021-12-05,2022-02-13,tv,finished_airing,"['Action', 'Historical', 'Shounen', 'Supernatural']"
53223,Kingdom 5th Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/1050/139641.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1050/139641l.webp'}",Fifth season of Kingdom.,8.72,55,3360,50798,21469,2024-01-14,2024-03-31,tv,finished_airing,"['Action', 'Historical', 'Military', 'Seinen']"
24701,Mushishi Zoku Shou 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/68095.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/68095l.webp'}","Ghostly, primordial beings known as Mushi continue to cause mysterious changes in the lives of humans. The travelling Mushishi, Ginko, persists in trying to set right the strange and unsettling situations he encounters. Time loops, living shadows, and telepathy are among the overt effects of interference from Mushi, but more subtle symptoms that take years to be noticed also rouse Ginko's concern as he passes from village to village.

Through circumstance, Ginko has become an arbiter, determining which Mushi are blessings and which are curses. But the lines that he seeks to draw are subjective. Some of his patients would rather exercise their new powers until they are utterly consumed by them; others desperately strive to rid themselves of afflictions which are in fact protecting their lives from devastation. Those who cross paths with Mushi must learn to accept seemingly impossible consequences for their actions, and heal wounds they did not know they had. Otherwise, they risk meeting with fates beyond their comprehension.

[Written by MAL Rewrite]",8.72,56,931,282673,112640,2014-10-19,2014-12-21,tv,finished_airing,"['Adult Cast', 'Adventure', 'Historical', 'Iyashikei', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural']"
